t [s], Presion [kPa], Temperatura[C],Aceleracion en X,Aceleración en Y,Aceleración en Z,Giro en X,Giro en Y,Giro en Z,Altitud,Altitud filtrada,Altitud inicial,Altitud mas alta,Confirmacion del main,Confirmacion del droge,Confirmacion de despegue,Segunda confirmacion del droge,Voltaje
241540,78.10,24.68,-6.72,-3.17,-7.68,-2.17,-0.08,-0.79,2195.05,2195.11,2200.72,2215.11,0,0,0,0,3.91
241640,78.10,24.68,-10.02,-2.99,2.60,-1.71,-0.57,-1.01,2195.05,2195.09,2200.72,2215.11,0,0,0,0,3.92
241740,78.10,24.68,-4.90,-1.70,-4.66,-0.23,0.12,-0.54,2195.05,2195.08,2200.72,2215.11,0,0,0,0,3.93
241840,78.10,24.73,-4.49,-1.63,-7.43,-0.97,1.12,-0.41,2195.17,2195.08,2200.72,2215.11,0,0,0,0,3.91
241940,78.10,24.73,-2.74,-1.09,-7.62,-0.48,0.96,-0.24,2195.17,2195.09,2200.72,2215.11,0,0,0,0,3.94
242040,78.10,24.73,-2.56,-2.49,-11.23,-0.47,1.09,-0.17,2195.17,2195.09,2200.72,2215.11,0,0,0,0,3.92
242140,78.10,24.73,-3.58,-2.88,-11.27,-0.34,0.69,-0.07,2195.17,2195.11,2200.72,2215.11,0,0,0,0,3.93
242240,78.10,24.73,-1.45,0.33,-14.98,1.45,-0.06,0.09,2195.17,2195.12,2200.72,2215.11,0,0,0,0,3.91
242340,78.10,24.78,-1.56,-0.27,-11.32,0.98,-0.48,0.20,2195.30,2195.15,2200.72,2215.11,0,0,0,0,3.91
242440,78.10,24.78,-0.58,-0.87,-4.12,1.19,-0.84,0.88,2195.30,2195.18,2200.72,2215.11,0,0,0,0,3.91
242540,78.10,24.78,-4.74,-3.88,-6.99,-0.35,0.15,0.76,2195.30,2195.22,2200.72,2215.11,0,0,0,0,3.91
242640,78.10,24.78,-4.45,-4.36,-10.16,-1.87,0.94,-0.38,2195.30,2195.23,2200.72,2215.11,0,0,0,0,3.92
242740,78.10,24.78,-2.32,-0.37,-10.03,-1.19,0.31,-0.70,2195.30,2195.25,2200.72,2215.11,0,0,0,0,3.92
242840,78.10,24.83,-1.60,-1.11,-7.70,-0.10,0.29,-0.60,2195.44,2195.28,2200.72,2215.11,0,0,0,0,3.92
242940,78.10,24.83,-2.24,0.17,-13.14,0.26,0.20,-1.53,2195.44,2195.32,2200.72,2215.11,0,0,0,0,3.91
243040,78.10,24.83,4.50,1.83,-9.10,-0.32,0.30,-0.89,2195.44,2195.35,2200.72,2215.11,0,0,0,0,3.92
243140,78.10,24.83,1.29,-2.58,-7.14,-0.75,0.03,0.13,2195.44,2195.37,2200.72,2215.11,0,0,0,0,3.91
243240,78.10,24.83,-2.53,-1.49,-11.67,-0.17,0.62,-0.82,2195.44,2195.39,2200.72,2215.11,0,0,0,0,3.91
243340,78.10,24.88,-2.43,0.10,-14.24,-0.04,-0.23,-1.04,2195.52,2195.42,2200.72,2215.11,0,0,0,0,3.93
243440,78.10,24.88,-2.05,1.11,-11.94,-0.26,-0.58,-2.24,2195.52,2195.44,2200.72,2215.11,0,0,0,0,3.91
243540,78.10,24.88,0.18,1.54,-10.00,-0.06,-0.71,-1.36,2195.52,2195.47,2200.72,2215.11,0,0,0,0,3.91
243640,78.10,24.88,-1.47,-0.28,-7.64,0.19,-0.53,-0.97,2195.52,2195.48,2200.72,2215.11,0,0,0,0,3.92
243740,78.10,24.88,-1.21,-1.35,-6.19,0.40,-0.53,-0.65,2195.52,2195.49,2200.72,2215.11,0,0,0,0,3.92
243840,78.10,24.93,-1.17,-2.01,-6.54,0.28,-1.24,-0.47,2195.64,2195.52,2200.72,2215.11,0,0,0,0,3.93
243940,78.10,24.93,-3.27,-3.39,-8.68,0.37,-0.94,-0.20,2195.64,2195.54,2200.72,2215.11,0,0,0,0,3.93
244040,78.10,24.93,-3.06,-2.93,-8.16,-0.00,-0.76,-0.09,2195.64,2195.56,2200.72,2215.11,0,0,0,0,3.92
244140,78.10,24.93,-5.95,-3.53,-10.45,-0.04,-0.23,-0.30,2195.64,2195.58,2200.72,2215.11,0,0,0,0,3.93
244240,78.10,24.98,-5.26,-3.65,-8.18,-0.49,-0.30,0.05,2195.64,2195.59,2200.72,2215.11,0,0,0,0,3.91
244340,78.10,24.98,-3.24,-2.80,-6.23,-0.14,-0.30,-0.01,2195.64,2195.61,2200.72,2215.11,0,0,0,0,3.92
244440,78.10,24.98,-4.97,-3.82,-7.94,0.36,-0.08,-0.12,2195.64,2195.62,2200.72,2215.11,0,0,0,0,3.91
244540,78.10,24.98,-4.04,-3.56,-6.87,-0.26,0.17,0.27,2195.64,2195.63,2200.72,2215.11,0,0,0,0,3.91
244640,78.10,24.98,-4.75,-3.00,-6.52,-0.34,-0.13,0.26,2195.64,2195.63,2200.72,2215.11,0,0,0,0,3.91
244740,78.10,25.04,-6.02,-1.30,-11.81,0.28,-0.04,-0.13,2195.60,2195.63,2200.72,2215.11,0,0,0,0,3.93
244840,78.10,25.04,-6.28,-1.57,-8.59,-0.05,0.18,0.64,2195.60,2195.63,2200.72,2215.11,0,0,0,0,3.94
244940,78.10,25.04,-4.88,-1.93,-6.94,-0.03,0.23,0.04,2195.60,2195.62,2200.72,2215.11,0,0,0,0,3.92
245040,78.10,25.04,-2.88,-1.86,-7.17,0.15,0.16,0.28,2195.60,2195.62,2200.72,2215.11,0,0,0,0,3.93
245140,78.10,25.04,-3.79,-2.44,-5.99,-0.02,0.00,0.51,2195.60,2195.61,2200.72,2215.11,0,0,0,0,3.93
245240,78.09,25.08,-4.93,-2.42,-7.12,0.08,-0.54,0.14,2195.72,2195.62,2200.72,2215.11,0,0,0,0,3.91
245340,78.09,25.08,-9.71,-3.13,-9.76,-0.78,-0.74,0.87,2195.72,2195.63,2200.72,2215.11,0,0,0,0,3.94
245440,78.09,25.08,-6.11,-2.00,-5.60,0.33,0.11,-0.55,2195.72,2195.64,2200.72,2215.11,0,0,0,0,3.93
245540,78.09,25.08,-7.11,-2.43,-7.36,-0.32,0.07,-0.47,2195.72,2195.66,2200.72,2215.11,0,0,0,0,3.91
245640,78.09,25.08,-4.72,-2.05,-6.64,-0.45,0.41,-0.45,2195.72,2195.67,2200.72,2215.11,0,0,0,0,3.93
245740,78.09,25.13,-4.39,-1.94,-7.93,-0.37,0.38,0.00,2195.88,2195.71,2200.72,2215.11,0,0,0,0,3.92
245840,78.09,25.13,-5.95,-2.04,-10.43,-0.15,0.61,0.02,2195.88,2195.74,2200.72,2215.11,0,0,0,0,3.92
245940,78.09,25.13,-5.46,-1.43,-7.55,-0.08,-0.12,-0.07,2195.88,2195.78,2200.72,2215.11,0,0,0,0,3.92
246040,78.09,25.13,-5.48,-0.35,-10.60,0.57,0.29,-0.31,2195.88,2195.80,2200.72,2215.11,0,0,0,0,3.92
246140,78.09,25.13,-4.33,-0.40,-7.01,-0.21,-0.13,0.65,2195.88,2195.82,2200.72,2215.11,0,0,0,0,3.92
246240,78.09,25.17,-4.11,-0.72,-5.91,0.04,-0.25,0.10,2196.06,2195.86,2200.72,2215.11,0,0,0,0,3.94
246340,78.09,25.17,-4.07,-0.95,-7.37,-0.28,-0.22,0.38,2196.06,2195.91,2200.72,2215.11,0,0,0,0,3.93
246440,78.09,25.17,-5.87,-1.49,-8.92,-0.24,-0.43,0.33,2196.06,2195.95,2200.72,2215.11,0,0,0,0,3.92
246540,78.09,25.17,-7.31,-1.50,-7.49,-0.47,-0.93,0.10,2196.06,2195.97,2200.72,2215.11,0,0,0,0,3.93
246640,78.09,25.17,-8.08,-1.75,-10.93,0.20,0.03,-0.04,2196.06,2195.99,2200.72,2215.11,0,0,0,0,3.91
246740,78.09,25.20,-6.39,0.03,-7.55,0.01,0.32,-0.31,2196.15,2196.03,2200.72,2215.11,0,0,0,0,3.92
246840,78.09,25.20,-4.59,0.49,-5.46,0.05,0.28,0.17,2196.15,2196.06,2200.72,2215.11,0,0,0,0,3.91
246940,78.09,25.20,-5.18,-0.87,-6.11,0.06,-0.03,0.44,2196.15,2196.09,2200.72,2215.11,0,0,0,0,3.94
247040,78.09,25.20,-6.56,-1.19,-7.94,0.33,-0.21,0.31,2196.15,2196.11,2200.72,2215.11,0,0,0,0,3.89
247140,78.09,25.20,-5.99,-1.90,-6.34,0.10,-0.19,0.10,2196.15,2196.12,2200.72,2215.11,0,0,0,0,3.92
247240,78.09,25.24,-6.34,-1.45,-7.38,0.07,0.05,-0.05,2196.23,2196.14,2200.72,2215.11,0,0,0,0,3.92
247340,78.09,25.24,-7.41,-0.51,-5.44,0.04,-0.36,0.29,2196.23,2196.16,2200.72,2215.11,0,0,0,0,3.91
247440,78.09,25.24,-8.14,-0.37,-9.49,0.41,0.32,-0.43,2196.23,2196.18,2200.72,2215.11,0,0,0,0,3.92
247540,78.09,25.24,-8.31,-0.61,-8.83,-0.04,0.62,-0.29,2196.23,2196.19,2200.72,2215.11,0,0,0,0,3.91
247640,78.09,25.28,-6.02,-1.04,-7.35,0.40,0.91,-0.47,2196.20,2196.20,2200.72,2215.11,0,0,0,0,3.91
247740,78.09,25.28,-5.41,-2.85,-6.58,0.74,0.88,-1.10,2196.20,2196.20,2200.72,2215.11,0,0,0,0,3.93
247840,78.09,25.28,-4.83,-2.91,-9.80,0.69,0.32,-1.62,2196.20,2196.21,2200.72,2215.11,0,0,0,0,3.91
247940,78.09,25.28,-3.81,-3.72,-8.15,-0.62,-0.00,-0.66,2196.20,2196.21,2200.72,2215.11,0,0,0,0,3.93
248040,78.09,25.28,-0.79,-4.45,-7.17,0.48,0.12,-0.97,2196.20,2196.21,2200.72,2215.11,0,0,0,0,3.92
248140,78.09,25.32,-3.13,-5.14,-6.77,-0.11,-0.10,-0.40,2196.12,2196.20,2200.72,2215.11,0,0,0,0,3.92
248240,78.09,25.32,-2.69,-5.52,-7.54,-0.11,-0.19,-0.40,2196.12,2196.18,2200.72,2215.11,0,0,0,0,3.92
248340,78.09,25.32,-1.90,-6.17,-7.12,-0.03,-0.17,-0.47,2196.12,2196.17,2200.72,2215.11,0,0,0,0,3.92
248440,78.09,25.32,-2.41,-5.66,-8.10,0.30,-0.03,-0.54,2196.12,2196.16,2200.72,2215.11,0,0,0,0,3.93
248540,78.09,25.32,-1.93,-5.50,-8.34,0.36,-0.10,-0.57,2196.12,2196.15,2200.72,2215.11,0,0,0,0,3.94
248640,78.09,25.37,-0.45,-6.00,-7.12,0.08,-0.10,-0.28,2196.05,2196.13,2200.72,2215.11,0,0,0,0,3.93
248740,78.09,25.37,-0.86,-5.79,-7.49,-0.14,-0.10,0.08,2196.05,2196.11,2200.72,2215.11,0,0,0,0,3.94
248840,78.09,25.37,-1.36,-6.43,-6.83,-0.03,-0.13,-0.05,2196.05,2196.10,2200.72,2215.11,0,0,0,0,3.92
248940,78.09,25.37,1.29,-6.16,-4.35,-0.32,0.02,0.26,2196.05,2196.09,2200.72,2215.11,0,0,0,0,3.93
249040,78.09,25.37,-1.51,-6.31,-5.60,-0.43,-0.56,0.07,2196.05,2196.08,2200.72,2215.11,0,0,0,0,3.92
249140,78.09,25.41,-1.74,-3.25,-7.42,-0.13,-0.43,0.00,2195.95,2196.06,2200.72,2215.11,0,0,0,0,3.91
249240,78.09,25.41,-2.32,-2.38,-8.31,-0.31,0.12,1.15,2195.95,2196.03,2200.72,2215.11,0,0,0,0,3.91
249340,78.09,25.41,-8.92,-7.05,-5.31,0.87,-1.88,1.74,2195.95,2196.01,2200.72,2215.11,0,0,0,0,3.92
249440,78.09,25.41,-2.48,-1.98,-7.69,-0.53,-0.76,1.36,2195.95,2196.00,2200.72,2215.11,0,0,0,0,3.91
249540,78.09,25.41,-4.54,-7.10,-4.81,-0.60,0.18,1.68,2195.95,2195.99,2200.72,2215.11,0,0,0,0,3.94
249640,78.09,25.46,-6.08,-4.59,-3.89,1.00,-0.10,-0.16,2196.10,2195.99,2200.72,2215.11,0,0,0,0,3.94
249740,78.09,25.46,-4.10,-2.65,-4.34,0.06,-0.47,0.03,2196.10,2196.00,2200.72,2215.11,0,0,0,0,3.92
249840,78.09,25.46,-11.98,-3.92,-9.91,-0.65,-1.65,-0.12,2196.10,2196.01,2200.72,2215.11,0,0,0,0,3.93
249940,78.09,25.46,-9.26,-4.39,-7.77,-1.82,0.10,0.53,2196.10,2196.03,2200.72,2215.11,0,0,0,0,3.94
250040,78.09,25.46,-5.08,-3.18,-3.97,0.93,0.72,-0.41,2196.10,2196.04,2200.72,2215.11,0,0,0,0,3.92
250140,78.09,25.50,-5.20,-2.44,-6.08,0.52,0.50,0.14,2196.19,2196.07,2200.72,2215.11,0,0,0,0,3.92
250240,78.09,25.50,-3.33,-1.99,-4.00,-0.41,1.15,0.65,2196.19,2196.10,2200.72,2215.11,0,0,0,0,3.93
250340,78.09,25.50,-6.94,-4.05,-5.34,-0.37,-0.10,0.38,2196.19,2196.13,2200.72,2215.11,0,0,0,0,3.91
250440,78.09,25.50,-4.58,-3.32,-7.81,-0.07,-0.60,-0.15,2196.19,2196.14,2200.72,2215.11,0,0,0,0,3.92
250540,78.09,25.50,-3.69,-2.62,-9.25,0.85,0.30,0.14,2196.19,2196.15,2200.72,2215.11,0,0,0,0,3.92
250640,78.09,25.53,-4.34,-2.86,-9.20,-0.51,0.95,0.32,2196.24,2196.17,2200.72,2215.11,0,0,0,0,3.93
250740,78.09,25.53,-6.66,-1.82,-10.10,-0.24,0.49,-0.25,2196.24,2196.19,2200.72,2215.11,0,0,0,0,3.91
250840,78.09,25.53,-5.64,-3.19,-7.53,0.27,0.41,0.36,2196.24,2196.20,2200.72,2215.11,0,0,0,0,3.91
250940,78.09,25.53,-5.33,-3.38,-1.52,-0.62,0.08,-0.06,2196.24,2196.21,2200.72,2215.11,0,0,0,0,3.92
251040,78.09,25.53,-4.88,0.31,-15.71,-1.83,1.11,0.29,2196.24,2196.22,2200.72,2215.11,0,0,0,0,3.92
251140,78.09,25.57,-0.54,-0.74,-8.87,0.36,1.81,0.70,2196.27,2196.23,2200.72,2215.11,0,0,0,0,3.94
251240,78.09,25.57,-5.78,-2.24,-14.50,-0.78,-1.01,-0.10,2196.27,2196.24,2200.72,2215.11,0,0,0,0,3.92
251340,78.09,25.57,-2.34,0.92,-5.27,-0.02,-0.31,-0.09,2196.27,2196.25,2200.72,2215.11,0,0,0,0,3.91
251440,78.09,25.57,-2.09,-0.41,-8.65,1.94,-0.12,-0.11,2196.27,2196.25,2200.72,2215.11,0,0,0,0,3.91
251540,78.09,25.60,-2.84,-2.17,-8.47,0.84,0.48,0.01,2196.14,2196.24,2200.72,2215.11,0,0,0,0,3.91
251640,78.09,25.60,-3.00,-3.01,-8.91,-0.26,0.56,0.02,2196.14,2196.23,2200.72,2215.11,0,0,0,0,3.92
251740,78.09,25.60,-4.27,-4.30,-11.55,0.48,0.13,0.21,2196.14,2196.22,2200.72,2215.11,0,0,0,0,3.92
251840,78.09,25.60,-3.58,-1.21,-10.35,-1.83,-0.53,0.61,2196.14,2196.20,2200.72,2215.11,0,0,0,0,3.90
251940,78.09,25.60,-2.90,-1.98,-6.79,0.48,-0.47,0.12,2196.14,2196.19,2200.72,2215.11,0,0,0,0,3.91
252040,78.09,25.64,-4.44,-1.76,-6.73,0.28,-0.77,-0.66,2196.19,2196.18,2200.72,2215.11,0,0,0,0,3.92
252140,78.09,25.64,-2.96,-2.57,-9.09,-1.30,0.17,-2.38,2196.19,2196.17,2200.72,2215.11,0,0,0,0,3.93
252240,78.09,25.64,-0.35,-4.23,-12.37,0.39,-0.51,-0.80,2196.19,2196.16,2200.72,2215.11,0,0,0,0,3.94
252340,78.09,25.64,-3.16,-2.81,-11.30,-0.52,-0.34,0.60,2196.19,2196.16,2200.72,2215.11,0,0,0,0,3.93
252440,78.09,25.64,-6.06,-1.99,-12.07,0.09,-1.60,0.65,2196.19,2196.17,2200.72,2215.11,0,0,0,0,3.93
252540,78.09,25.67,-3.32,1.13,-7.69,0.61,-0.64,1.52,2196.22,2196.18,2200.72,2215.11,0,0,0,0,3.92
252640,78.09,25.67,-5.26,1.08,-1.96,0.32,-1.18,0.83,2196.22,2196.19,2200.72,2215.11,0,0,0,0,3.91
252740,78.09,25.67,-6.04,1.28,-5.15,-1.28,-0.82,1.78,2196.22,2196.20,2200.72,2215.11,0,0,0,0,3.93
252840,78.09,25.67,-8.90,1.84,-7.80,0.35,-0.55,0.59,2196.22,2196.20,2200.72,2215.11,0,0,0,0,3.90
252940,78.09,25.67,-9.08,0.49,-4.40,0.26,-0.75,0.16,2196.22,2196.21,2200.72,2215.11,0,0,0,0,3.93
253040,78.09,25.69,-10.07,4.49,-10.70,0.41,-0.66,1.06,2196.37,2196.23,2200.72,2215.11,0,0,0,0,3.92
253140,78.09,25.69,-9.35,1.71,-5.11,-0.63,0.21,-0.52,2196.37,2196.25,2200.72,2215.11,0,0,0,0,3.93
253240,78.09,25.69,-1.99,-4.18,1.18,-1.48,-0.62,-1.13,2196.37,2196.27,2200.72,2215.11,0,0,0,0,3.93
253340,78.09,25.69,-7.17,0.07,-5.89,-0.61,0.15,0.59,2196.37,2196.29,2200.72,2215.11,0,0,0,0,3.91
253440,78.09,25.69,-8.53,1.87,-5.53,-0.54,0.68,-0.54,2196.37,2196.31,2200.72,2215.11,0,0,0,0,3.94
253540,78.09,25.72,-2.61,0.62,-6.10,-0.05,1.11,-0.38,2196.46,2196.34,2200.72,2215.11,0,0,0,0,3.91
253640,78.09,25.72,-8.22,0.30,-4.98,0.40,3.13,1.23,2196.46,2196.37,2200.72,2215.11,0,0,0,0,3.92
253740,78.09,25.72,-8.42,-1.75,-7.65,0.00,1.73,-2.02,2196.46,2196.40,2200.72,2215.11,0,0,0,0,3.94
253840,78.09,25.72,-2.29,1.19,-6.86,-0.52,-0.32,0.25,2196.46,2196.41,2200.72,2215.11,0,0,0,0,3.92
253940,78.09,25.72,-2.11,1.18,-9.19,-0.42,-0.06,-0.25,2196.46,2196.43,2200.72,2215.11,0,0,0,0,3.93
254040,78.09,25.74,-10.99,-0.24,-12.05,0.27,-3.66,-3.67,2196.49,2196.44,2200.72,2215.11,0,0,0,0,3.92
254140,78.09,25.74,-3.41,0.34,-8.88,-1.56,0.12,0.71,2196.49,2196.46,2200.72,2215.11,0,0,0,0,3.93
254240,78.09,25.74,0.74,1.36,-5.18,-0.14,0.43,0.26,2196.49,2196.47,2200.72,2215.11,0,0,0,0,3.91
254340,78.09,25.74,-3.21,0.68,-9.28,1.27,1.32,0.57,2196.49,2196.47,2200.72,2215.11,0,0,0,0,3.92
254440,78.09,25.74,-10.20,0.53,-10.96,0.53,-0.56,-1.80,2196.49,2196.48,2200.72,2215.11,0,0,0,0,3.91
254540,78.09,25.76,-7.13,-3.45,-13.71,0.88,-0.34,0.51,2196.49,2196.48,2200.72,2215.11,0,0,0,0,3.92
254640,78.09,25.76,-9.50,-3.59,-10.66,0.62,-1.68,-0.49,2196.49,2196.48,2200.72,2215.11,0,0,0,0,3.91
254740,78.09,25.76,-4.05,-1.14,-5.21,0.66,-0.18,1.03,2196.49,2196.49,2200.72,2215.11,0,0,0,0,3.91
254840,78.09,25.76,0.71,-1.49,-5.91,0.79,0.39,2.05,2196.49,2196.49,2200.72,2215.11,0,0,0,0,3.92
254940,78.09,25.77,-3.24,-2.03,-4.07,0.99,1.67,1.73,2196.50,2196.49,2200.72,2215.11,0,0,0,0,3.91
255040,78.09,25.77,-11.52,-3.68,-8.28,1.16,0.07,0.05,2196.50,2196.49,2200.72,2215.11,0,0,0,0,3.93
255140,78.09,25.77,-5.93,-1.87,-8.23,-0.34,0.06,0.47,2196.50,2196.49,2200.72,2215.11,0,0,0,0,3.93
255240,78.09,25.77,-8.41,-1.83,-5.40,-0.83,0.64,0.64,2196.50,2196.49,2200.72,2215.11,0,0,0,0,3.94
255340,78.09,25.77,-11.31,-1.42,-6.90,0.65,2.67,1.71,2196.50,2196.49,2200.72,2215.11,0,0,0,0,3.94
255440,78.09,25.79,-4.71,-1.30,-5.53,2.01,0.50,1.42,2196.33,2196.47,2200.72,2215.11,0,0,0,0,3.92
255540,78.09,25.79,-3.51,-0.65,-10.27,-2.92,-1.95,1.91,2196.33,2196.45,2200.72,2215.11,0,0,0,0,3.91
255640,78.09,25.79,-5.28,0.30,-6.92,1.74,-0.53,-0.34,2196.33,2196.43,2200.72,2215.11,0,0,0,0,3.92
255740,78.09,25.79,-10.28,1.05,-9.75,1.63,-1.22,0.62,2196.33,2196.41,2200.72,2215.11,0,0,0,0,3.92
255840,78.09,25.79,-9.85,-1.76,-10.00,1.46,-0.42,0.91,2196.33,2196.39,2200.72,2215.11,0,0,0,0,3.92
255940,78.09,25.80,-6.89,-3.22,-4.48,-1.67,2.16,0.64,2196.22,2196.36,2200.72,2215.11,0,0,0,0,3.93
256040,78.09,25.80,-3.59,-0.79,-6.69,0.27,1.61,0.59,2196.22,2196.33,2200.72,2215.11,0,0,0,0,3.92
256140,78.09,25.80,-2.81,-0.31,-2.46,0.27,-0.21,0.12,2196.22,2196.29,2200.72,2215.11,0,0,0,0,3.93
256240,78.09,25.80,-6.42,0.55,-10.76,-1.78,-1.66,-0.97,2196.22,2196.28,2200.72,2215.11,0,0,0,0,3.91
256340,78.09,25.80,-6.33,1.08,-3.49,-2.72,-1.50,-0.34,2196.22,2196.26,2200.72,2215.11,0,0,0,0,3.94
256440,78.09,25.83,-6.78,0.02,-7.86,0.89,-0.46,-0.36,2195.95,2196.22,2200.72,2215.11,0,0,0,0,3.92
256540,78.09,25.83,-10.51,-4.01,-9.46,1.31,-1.07,1.10,2195.95,2196.17,2200.72,2215.11,0,0,0,0,3.93
256640,78.09,25.83,-10.07,-2.92,-12.22,0.50,0.22,-0.34,2195.95,2196.12,2200.72,2215.11,0,0,0,0,3.92
256740,78.09,25.83,-11.70,-3.98,-4.98,-1.82,-0.52,-0.51,2195.95,2196.09,2200.72,2215.11,0,0,0,0,3.93
256840,78.09,25.83,-4.69,-0.93,-2.90,1.21,-0.80,-0.24,2195.95,2196.05,2200.72,2215.11,0,0,0,0,3.93
256940,78.09,25.86,-5.37,-3.60,-5.01,0.79,0.17,-0.26,2195.75,2195.99,2200.72,2215.11,0,0,0,0,3.92
257040,78.09,25.86,-5.91,-7.44,-4.89,-0.40,1.31,-0.24,2195.75,2195.94,2200.72,2215.11,0,0,0,0,3.91
257140,78.09,25.86,-5.43,-4.65,-4.18,0.83,1.15,-0.01,2195.75,2195.88,2200.72,2215.11,0,0,0,0,3.93
257240,78.09,25.86,-4.45,-0.74,-5.41,0.20,-0.15,0.80,2195.75,2195.85,2200.72,2215.11,0,0,0,0,3.91
257340,78.09,25.86,-5.65,-0.16,-7.71,1.65,-1.05,-0.15,2195.75,2195.83,2200.72,2215.11,0,0,0,0,3.91
257440,78.09,25.89,-6.64,-2.36,-4.48,-1.87,1.17,1.96,2195.87,2195.82,2200.72,2215.11,0,0,0,0,3.91
257540,78.09,25.89,-5.84,-5.57,-4.20,-2.42,2.57,0.42,2195.87,2195.81,2200.72,2215.11,0,0,0,0,3.91
257640,78.09,25.89,-5.18,-1.73,-7.75,-0.50,0.02,-0.79,2195.87,2195.80,2200.72,2215.11,0,0,0,0,3.91
257740,78.09,25.89,-5.10,-1.20,-10.84,-0.25,-0.56,-0.16,2195.87,2195.81,2200.72,2215.11,0,0,0,0,3.91
257840,78.09,25.89,-6.87,0.80,-14.14,-1.87,-0.23,-1.53,2195.87,2195.83,2200.72,2215.11,0,0,0,0,3.92
257940,78.10,25.92,-2.83,2.61,-6.14,-3.31,0.06,-0.50,2195.66,2195.81,2200.72,2215.11,0,0,0,0,3.91
258040,78.10,25.92,-2.74,2.51,-7.38,-1.40,0.12,0.87,2195.66,2195.80,2200.72,2215.11,0,0,0,0,3.91
258140,78.10,25.92,-2.71,2.64,-8.69,2.34,0.56,1.89,2195.66,2195.79,2200.72,2215.11,0,0,0,0,3.92
258240,78.10,25.92,-5.01,-0.23,-12.01,1.67,0.24,1.09,2195.66,2195.76,2200.72,2215.11,0,0,0,0,3.93
258340,78.09,25.92,-6.10,0.70,-12.03,-0.99,-0.66,-0.34,2195.88,2195.77,2200.72,2215.11,0,0,0,0,3.93
258440,78.10,25.95,-4.49,0.84,-10.44,0.46,0.98,0.06,2195.49,2195.72,2200.72,2215.11,0,0,0,0,3.92
258540,78.10,25.95,-3.50,1.20,-7.67,-0.04,0.42,-0.46,2195.49,2195.67,2200.72,2215.11,0,0,0,0,3.92
258640,78.10,25.95,-2.33,0.09,-7.23,-0.37,1.70,-0.50,2195.49,2195.62,2200.72,2215.11,0,0,0,0,3.91
258740,78.10,25.95,-0.96,0.00,-7.17,-0.18,0.72,-0.60,2195.49,2195.60,2200.72,2215.11,0,0,0,0,3.92
258840,78.10,25.99,-0.77,0.78,-10.73,0.29,0.16,0.33,2195.39,2195.57,2200.72,2215.11,0,0,0,0,3.94
258940,78.10,25.99,-1.15,1.93,-15.33,-0.23,-0.95,-0.36,2195.39,2195.53,2200.72,2215.11,0,0,0,0,3.91
259040,78.10,25.99,-0.48,1.98,-10.67,-0.84,-0.23,-0.30,2195.39,2195.50,2200.72,2215.11,0,0,0,0,3.92
259140,78.10,25.99,-1.29,-0.26,-7.60,0.21,-0.94,-0.10,2195.39,2195.44,2200.72,2215.11,0,0,0,0,3.91
259240,78.10,25.99,-0.76,0.13,-8.60,0.51,-0.16,0.59,2195.39,2195.43,2200.72,2215.11,0,0,0,0,3.93
259340,78.10,26.02,-3.42,0.01,-8.93,-0.18,0.02,0.12,2195.42,2195.42,2200.72,2215.11,0,0,0,0,3.93
259440,78.10,26.02,-5.32,2.45,-12.45,0.09,0.62,0.32,2195.42,2195.41,2200.72,2215.11,0,0,0,0,3.92
259540,78.10,26.02,-3.46,0.67,-13.41,-0.35,0.62,-0.17,2195.42,2195.40,2200.72,2215.11,0,0,0,0,3.93
259640,78.10,26.02,-3.22,-0.65,-9.12,0.35,0.98,-1.07,2195.42,2195.41,2200.72,2215.11,0,0,0,0,3.92
259740,78.10,26.02,-0.51,-0.59,-7.15,-0.06,0.86,-1.45,2195.42,2195.41,2200.72,2215.11,0,0,0,0,3.91
259840,78.10,26.05,1.92,-0.55,-6.08,-0.11,-0.29,-0.15,2195.47,2195.42,2200.72,2215.11,0,0,0,0,3.91
259940,78.10,26.05,-1.25,0.17,-11.29,0.67,-1.65,-0.43,2195.47,2195.43,2200.72,2215.11,0,0,0,0,3.91
260040,78.10,26.05,-2.60,1.55,-11.53,1.98,-1.18,0.64,2195.47,2195.44,2200.72,2215.11,0,0,0,0,3.92
260140,78.10,26.05,-6.81,-1.08,-6.75,1.19,-2.69,1.01,2195.47,2195.45,2200.72,2215.11,0,0,0,0,3.93
260240,78.10,26.05,-5.06,0.20,-6.84,-0.42,-0.54,0.35,2195.47,2195.45,2200.72,2215.11,0,0,0,0,3.93
260340,78.10,26.09,-3.85,-1.41,-9.98,-0.03,-0.26,0.11,2195.56,2195.47,2200.72,2215.11,0,0,0,0,3.92
260440,78.10,26.09,-5.60,-0.99,-3.95,0.78,-0.10,0.92,2195.56,2195.49,2200.72,2215.11,0,0,0,0,3.94
260540,78.10,26.09,-7.26,-2.46,-6.29,-0.06,-0.43,0.86,2195.56,2195.50,2200.72,2215.11,0,0,0,0,3.91
260640,78.10,26.09,-9.77,-1.88,-9.13,-1.56,-0.44,-0.39,2195.56,2195.52,2200.72,2215.11,0,0,0,0,3.93
260740,78.10,26.09,-7.28,-0.52,-12.26,-1.35,-0.33,-1.24,2195.56,2195.53,2200.72,2215.11,0,0,0,0,3.91
260840,78.09,26.12,-8.67,-2.35,-6.94,-2.28,0.44,-2.26,2195.77,2195.56,2200.72,2215.11,0,0,0,0,3.92
